DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
museo,CIR MNCR-DAF-AC-001-2024.md,Qwen/Qwen3.5-2B,local,informes,1.05417890001263,1.1e-05,circulares
museo,CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.md,Qwen/Qwen3.5-2B,local,informes,0.8787282000121195,1e-05,circulares
museo,CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.md,Qwen/Qwen3.5-2B,local,informes,1.0244670000101903,1.1e-05,circulares
museo,CIR_MNCR-DAF-AC-002-2025.md,Qwen/Qwen3.5-2B,local,informes,0.9252505999902496,1e-05,circulares
museo,CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.md,Qwen/Qwen3.5-2B,local,informes,1.0768754000018816,1.2e-05,circulares
museo,CIR_MNCR-DAF-AC-004-2025 plantillas informes.md,Qwen/Qwen3.5-2B,local,informestécnicos,0.9648174000030848,1.1e-05,circulares
museo,CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).md,Qwen/Qwen3.5-2B,local,informes,1.0105016000015894,1.1e-05,circulares
museo,CIR_MNCR-DAF-AC-006-2025 formularios.md,Qwen/Qwen3.5-2B,local,informes,0.985521800001152,1.1e-05,circulares
museo,CIR_MNCR-DAF-AC-007-2025 archivo digital.md,Qwen/Qwen3.5-2B,local,informes,1.0227879000012765,1.1e-05,circulares
museo,CIR_MNCR-DAF-AC-008-2025 comisiones.md,Qwen/Qwen3.5-2B,local,informes,1.1871452999912435,1.3e-05,circulares
museo,CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.md,Qwen/Qwen3.5-2B,local,informes,1.091786700009834,1.2e-05,circulares
museo,Contrato de Teletrabajo Sofia Irola 1.md,Qwen/Qwen3.5-2B,local,expedientesdetrámiteslaborales,1.2257940999988932,1.3e-05,expedientes de trámites laborales
museo,CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,Qwen/Qwen3.5-2B,local,informes,0.8565996999968775,9e-06,solicitudes administrativas
museo,CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,Qwen/Qwen3.5-2B,local,contrasdepréstamodedocumentos,0.8709921999979997,9e-06,solicitudes administrativas
museo,CONTR_MNCR-DPM-02-2025.md,Qwen/Qwen3.5-2B,local,informes,1.266698899999028,1.4e-05,solicitudes administrativas
museo,CONV_MNCR-DG-AJ-016-2025.md,Qwen/Qwen3.5-2B,local,informes,1.0224346999893896,1.1e-05,expedientes de proyectos y programas institucionales
museo,DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,Qwen/Qwen3.5-2B,local,informes,1.1875508000084665,1.3e-05,correspondencia
museo,DG-2024-O-344 Conformacion CISED.md,Qwen/Qwen3.5-2B,local,informes,1.2241358000028413,1.3e-05,correspondencia
museo,DG-2024-O-345 Diagnostico AC.md,Qwen/Qwen3.5-2B,local,informes,0.9705931000062265,1.1e-05,correspondencia
museo,DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,Qwen/Qwen3.5-2B,local,informes,0.87697610000032,1e-05,correspondencia
museo,EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,Qwen/Qwen3.5-2B,local,informes,1.1070226000010734,1.2e-05,expedientes de trámites laborales
museo,Factura a Museo por hospedaje Sofia Irola.md,Qwen/Qwen3.5-2B,local,informes,1.0966907999973046,1.2e-05,expedientes de trámites laborales
museo,FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,Qwen/Qwen3.5-2B,local,informes,1.089593299999251,1.2e-05,expedientes de trámites laborales
museo,GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,Qwen/Qwen3.5-2B,local,expedientesdetransferenciasdedocumentos,1.3453695000061998,1.5e-05,expedientes sobre voluntariado
museo,INF MNCR-DAF-AC-002-2024 setiembre.md,Qwen/Qwen3.5-2B,local,informes,0.9521170999942116,1e-05,informes
museo,INF MNCR-DAF-AC-003-2024 octubre.md,Qwen/Qwen3.5-2B,local,informes,0.9512455999938538,1e-05,informes
museo,INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,Qwen/Qwen3.5-2B,local,informes,0.9966327000001912,1.1e-05,informes
museo,INF MNCR-DAF-AC-005-2024 noviembre.md,Qwen/Qwen3.5-2B,local,informes,0.907798100000946,1e-05,informes
museo,INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,Qwen/Qwen3.5-2B,local,informes,1.0427281000011135,1.1e-05,informes
museo,INF MNCR-DAF-AC-007-2024 participación comisiones.md,Qwen/Qwen3.5-2B,local,informes,0.9831543000036618,1.1e-05,informes
museo,INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,Qwen/Qwen3.5-2B,local,informes,0.9777180000091904,1.1e-05,informes
museo,Informe Anual de Desarrollo Archivístico 2024-2025.md,Qwen/Qwen3.5-2B,local,informes,1.0556386999960523,1.1e-05,informes
museo,INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,Qwen/Qwen3.5-2B,local,informes,1.0920302999875275,1.2e-05,informes
museo,INF_MNCR-DAF-AC-002-2025 labores enero.md,Qwen/Qwen3.5-2B,local,informes,0.9311339999985648,1e-05,informes
museo,INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,Qwen/Qwen3.5-2B,local,informes,1.0620395000005374,1.2e-05,informes
museo,INF_MNCR-DAF-AC-004-2025 labores febrero.md,Qwen/Qwen3.5-2B,local,informes,0.9308581999939634,1e-05,informes
museo,INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,Qwen/Qwen3.5-2B,local,informes,1.0003309000021543,1.1e-05,informes
museo,INF_MNCR-DAF-AC-006-2025 labores marzo.md,Qwen/Qwen3.5-2B,local,informes,0.9660291000036524,1.1e-05,informes
museo,INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,Qwen/Qwen3.5-2B,local,informes,1.0769435000111116,1.2e-05,informes
museo,INF_MNCR-DAF-AC-008-2025 reacomodo.md,Qwen/Qwen3.5-2B,local,informes,1.031947900002706,1.1e-05,informes
museo,INF_MNCR-DAF-AC-009-2025 labores abril.md,Qwen/Qwen3.5-2B,local,informes,0.9286778999958188,1e-05,informes
museo,INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,Qwen/Qwen3.5-2B,local,informes,1.0487232000014046,1.1e-05,informes
museo,INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,Qwen/Qwen3.5-2B,local,informes,1.2176588000002084,1.3e-05,informes
museo,INF_MNCR-DAF-AC-012-2025 labores mayo.md,Qwen/Qwen3.5-2B,local,informes,0.9361819000041578,1e-05,informes
museo,INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,Qwen/Qwen3.5-2B,local,informes,1.0119855999946594,1.1e-05,informes
museo,INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,Qwen/Qwen3.5-2B,local,informes,0.980120899999747,1.1e-05,informes
museo,INF_MNCR-DAF-AC-015-2025 labores junio.md,Qwen/Qwen3.5-2B,local,informes,0.9765073000016856,1.1e-05,informes
museo,INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,Qwen/Qwen3.5-2B,local,informes,1.0767982999968808,1.2e-05,informes
museo,INF_MNCR-DAF-AC-017-2025 labores julio.md,Qwen/Qwen3.5-2B,local,informes,0.9446064999938244,1e-05,informes
museo,INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,Qwen/Qwen3.5-2B,local,informes,1.1342727999872295,1.2e-05,informes
museo,INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,Qwen/Qwen3.5-2B,local,informes,0.9965945000003558,1.1e-05,informes
museo,INF_MNCR-DAF-AC-020-2025 labores agosto.md,Qwen/Qwen3.5-2B,local,informes,0.9397989999997662,1e-05,informes
museo,INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,Qwen/Qwen3.5-2B,local,informes,1.0912824999977602,1.2e-05,informes
museo,INF_MNCR-DAF-AC-022-2025 labores setiembre.md,Qwen/Qwen3.5-2B,local,informes,0.9686466999992264,1.1e-05,informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,Qwen/Qwen3.5-2B,local,informes,1.076679799996782,1.2e-05,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,Qwen/Qwen3.5-2B,local,informes,1.1072719000076177,1.2e-05,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-024-2025 labores octubre.md,Qwen/Qwen3.5-2B,local,informes,0.9625520000117832,1e-05,informes
museo,INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,Qwen/Qwen3.5-2B,local,informes,1.1454612000088673,1.2e-05,informes
museo,Inscripción capacitacion DIC2024 SIR.md,Qwen/Qwen3.5-2B,local,informes,0.9768006999947828,1.1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 01-08.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.8809991000016453,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 02y03-09.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9061373000004096,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 05-09.md,Qwen/Qwen3.5-2B,local,informes,0.832820299998275,9e-06,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 08-08.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.7709187000000384,8e-06,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 16-07.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.8985904000001028,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 18-07.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9138398000068264,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08 anexo.md,Qwen/Qwen3.5-2B,local,informes,0.7931668999954127,9e-06,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.906314799998654,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 22-07.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.7631714000017382,8e-06,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 24-07.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9281054000020958,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08 anexo.md,Qwen/Qwen3.5-2B,local,informes,0.9512524000019766,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.896621599997161,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 31-07.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.8955249999999069,1e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9050295999913942,1e-05,expedientes de trámites laborales
museo,Lista de remision AFC T02-2025.md,Qwen/Qwen3.5-2B,local,informes,1.38329359999625,1.5e-05,expedientes de transferencias de documentos
museo,Lista de remision DG T01-2025.md,Qwen/Qwen3.5-2B,local,informes,1.2424967999977523,1.4e-05,expedientes de transferencias de documentos
museo,Lista de remision RH T04-2025.md,Qwen/Qwen3.5-2B,local,informes,1.2884731000085594,1.4e-05,expedientes de transferencias de documentos
museo,Lista de remision T05-2025 DPM.md,Qwen/Qwen3.5-2B,local,informes,1.2253117000072962,1.3e-05,expedientes de transferencias de documentos
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,Qwen/Qwen3.5-2B,local,informes,0.8862613000092097,1e-05,correspondencia
museo,MEM_MNCR-DAF-AC-001-2015.md,Qwen/Qwen3.5-2B,local,informes,0.8514380999986315,9e-06,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-001-2015_1.md,Qwen/Qwen3.5-2B,local,informes,0.7260914999933448,8e-06,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-002-2015.md,Qwen/Qwen3.5-2B,local,informes,0.8632104999996955,9e-06,memorandos
museo,MEM_MNCR-DAF-AC-003-2025.md,Qwen/Qwen3.5-2B,local,informes,0.8633535999979358,9e-06,expedientes de transferencias de documentos
museo,MIN MNCR-DAF-AC-001-2024 Plani.md,Qwen/Qwen3.5-2B,local,informes,0.9805819000030168,1.1e-05,minutas de reuniones
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,Qwen/Qwen3.5-2B,local,informes,0.9958913000009488,1.1e-05,minutas de reuniones
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,Qwen/Qwen3.5-2B,local,minutasdereuniones,0.8380804000044009,9e-06,minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,Qwen/Qwen3.5-2B,local,minutasdereuniones,0.9915553999890108,1.1e-05,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,Qwen/Qwen3.5-2B,local,minutasdereuniones,0.8601979999948526,9e-06,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,Qwen/Qwen3.5-2B,local,informes,0.8703228000085801,9e-06,correspondencia
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,Qwen/Qwen3.5-2B,local,informes,0.9690821999975014,1.1e-05,correspondencia
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,Qwen/Qwen3.5-2B,local,informes,0.8534167000034358,9e-06,correspondencia
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.md,Qwen/Qwen3.5-2B,local,informes,0.915993900009198,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,Qwen/Qwen3.5-2B,local,informes,0.8715453000040725,9e-06,correspondencia
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.md,Qwen/Qwen3.5-2B,local,informes,0.7556423999922117,8e-06,correspondencia
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,Qwen/Qwen3.5-2B,local,informes,0.9369695999921532,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,Qwen/Qwen3.5-2B,local,informes,0.8418037999945227,9e-06,expedientes de trámites laborales
museo,OFI MNCR-DAF-AC-008-2024 bienes.md,Qwen/Qwen3.5-2B,local,informes,1.0499044000025606,1.1e-05,correspondencia
museo,OFI MNCR-DAF-AC-009-2024 bienes.md,Qwen/Qwen3.5-2B,local,informes,0.9132118999987142,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,Qwen/Qwen3.5-2B,local,informes,0.9511976999929176,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,Qwen/Qwen3.5-2B,local,informes,0.8569112999975914,9e-06,correspondencia
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.md,Qwen/Qwen3.5-2B,local,solicitudesadministrativas,0.9496969000028912,1e-05,correspondencia
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,Qwen/Qwen3.5-2B,local,informes,0.9541071000130614,1e-05,correspondencia
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,Qwen/Qwen3.5-2B,local,informes,1.096935499997926,1.2e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,Qwen/Qwen3.5-2B,local,informesdetransferenciasdedocumentos,1.3960594999953173,1.5e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,Qwen/Qwen3.5-2B,local,informes,1.2533590000093682,1.4e-05,expedientes sobre voluntariado
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,Qwen/Qwen3.5-2B,local,informes,0.8847265999938827,1e-05,expedientes de trámites laborales
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,Qwen/Qwen3.5-2B,local,informes,0.9806533999944804,1.1e-05,correspondencia
museo,OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,Qwen/Qwen3.5-2B,local,informes,0.7152498999930685,8e-06,informes
museo,OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,Qwen/Qwen3.5-2B,local,informes,0.8900007000047481,1e-05,correspondencia
museo,OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,Qwen/Qwen3.5-2B,local,informes,0.7981723999982933,9e-06,correspondencia
museo,OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,Qwen/Qwen3.5-2B,local,informes,0.8744738999957917,1e-05,correspondencia
museo,OFI MNCR-DG-459-2024 deshumificador.md,Qwen/Qwen3.5-2B,local,informes,1.026845799991861,1.1e-05,correspondencia
museo,OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,Qwen/Qwen3.5-2B,local,informes,1.0246357999858446,1.1e-05,correspondencia
museo,OFI MNCR-JA-286-2024 CISED.md,Qwen/Qwen3.5-2B,local,informes,0.9082200999982888,1e-05,correspondencia
museo,Oficios DPPC 142.md,Qwen/Qwen3.5-2B,local,expedientesdetrámiteslaborales,1.158853500004625,1.3e-05,correspondencia
museo,Oficios DPPC 162.md,Qwen/Qwen3.5-2B,local,informes,0.9881566999974892,1.1e-05,correspondencia
museo,OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.md,Qwen/Qwen3.5-2B,local,informes,1.018237299998873,1.1e-05,correspondencia
museo,OFI_MNCR-DAF-AC-001-2025 DHN.md,Qwen/Qwen3.5-2B,local,informes,0.9070230999932392,1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-002-2025 DPPC.md,Qwen/Qwen3.5-2B,local,informes,0.8894713999907253,1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-003-2025 RH.md,Qwen/Qwen3.5-2B,local,informes,0.8709280000039143,9e-06,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-004-2025 DPPC 1.md,Qwen/Qwen3.5-2B,local,informes,0.8864444999926491,1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-005-2025 RH.md,Qwen/Qwen3.5-2B,local,informes,0.8759081999887712,1e-05,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-006-2025 RH.md,Qwen/Qwen3.5-2B,local,informes,0.8472353999968618,9e-06,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-007-2025 DG IADA.md,Qwen/Qwen3.5-2B,local,informes,0.9991796000103932,1.1e-05,informes
museo,OFI_MNCR-DAF-AC-008-2025 DG papel.md,Qwen/Qwen3.5-2B,local,requerimientodepapelparaimpresióndeactasdeórganoscolegiados,1.703949199989438,1.9e-05,correspondencia
museo,OFI_MNCR-DAF-AC-009-2025 RH.md,Qwen/Qwen3.5-2B,local,informes,0.8667316000064602,9e-06,expedientes de trámites laborales
museo,OFI_MNCR-DAF-AC-010-2025 DG avances.md,Qwen/Qwen3.5-2B,local,informes,0.9731745000026422,1.1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-011-2025 DPPC.md,Qwen/Qwen3.5-2B,local,informes,1.1290374000091106,1.2e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-012-2025 DHN.md,Qwen/Qwen3.5-2B,local,informes,0.8858043999935035,1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-013-2025 Memoria del Mundo.md,Qwen/Qwen3.5-2B,local,informes,0.958876999997301,1e-05,expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio.md,Qwen/Qwen3.5-2B,local,informes,0.7377548999938881,8e-06,correspondencia | expedientes de proyectos y programas institucionales
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio_1.md,Qwen/Qwen3.5-2B,local,informes,0.8974692000047071,1e-05,correspondencia | expedientes de proyectos y programas institucionales
